year,month,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg
2023,3,344,"China, Hong Kong SAR",156,China,2144103.61,404019.0,5.3069
2023,3,724,Spain,40,Austria,2060605.219,197180.25,10.4504
2023,3,724,Spain,56,Belgium,2037738.999,198257.0,10.2783
2023,3,528,Netherlands,208,Denmark,1990580.263,189901.0,10.4822
2023,3,152,Chile,156,China,1827617.11,254533.5,7.1803
2023,3,528,Netherlands,380,Italy,1788075.282,172683.0,10.3547
2023,3,152,Chile,826,United Kingdom,1779450.74,283399.77,6.2789
2023,3,504,Morocco,344,"China, Hong Kong SAR",1743926.848,122951.0,14.1839
2023,3,504,Morocco,784,United Arab Emirates,1743188.135,254831.0,6.8406
2023,3,528,Netherlands,579,Norway,1669400.13,123363.0,13.5324
2023,3,504,Morocco,124,Canada,1638212.665,253598.0,6.4599
2023,3,528,Netherlands,757,Switzerland,1607954.042,148213.0,10.8489
2023,3,528,Netherlands,643,Russian Federation,1605887.818,186581.0,8.6069
2023,3,484,Mexico,392,Japan,1598050.0,168408.0,9.4892
2023,3,251,France,528,Netherlands,1590365.44,158095.0,10.0596
2023,3,56,Belgium,643,Russian Federation,1586663.488,148337.84,10.6963
2023,3,528,Netherlands,203,Czechia,1514715.933,158630.0,9.5487
2023,3,276,Germany,40,Austria,1469099.479,158154.0,9.289
2023,3,528,Netherlands,251,France,1402504.959,155900.0,8.9962
2023,3,528,Netherlands,246,Finland,1386808.077,168272.509,8.2414
2023,3,504,Morocco,643,Russian Federation,1376919.812,111682.0,12.3289
2023,3,504,Morocco,579,Norway,1322419.045,176473.0,7.4936
2023,3,528,Netherlands,642,Romania,1299429.266,148254.0,8.7649
2023,3,251,France,380,Italy,1186195.886,108733.0,10.9093
2023,3,504,Morocco,620,Portugal,1181308.346,185785.0,6.3585
2023,3,528,Netherlands,372,Ireland,1166669.53,124186.0,9.3945
2023,3,504,Morocco,702,Singapore,1137714.347,101952.0,11.1593
2023,3,528,Netherlands,40,Austria,1126125.496,131821.0,8.5428
2023,3,616,Poland,276,Germany,1081430.0,229764.0,4.7067
2023,3,528,Netherlands,752,Sweden,1078044.561,199767.0,5.3965
2023,3,620,Portugal,528,Netherlands,1010016.531,153136.0,6.5956
2023,3,152,Chile,528,Netherlands,971350.834,219307.64,4.4292
2023,3,152,Chile,410,Rep. of Korea,929484.93,119527.49,7.7763
2023,3,251,France,616,Poland,906629.298,75619.0,11.9894
2023,3,504,Morocco,56,Belgium,864124.393,100681.0,8.5828
2023,3,251,France,276,Germany,806257.897,94491.0,8.5326
2023,3,724,Spain,642,Romania,781666.668,184180.0,4.244
2023,3,528,Netherlands,724,Spain,756911.533,170059.0,4.4509
2023,3,504,Morocco,682,Saudi Arabia,736094.03,116131.0,6.3385
2023,3,528,Netherlands,826,United Kingdom,672352.637,67830.254,9.9123
2023,3,724,Spain,372,Ireland,610135.044,65110.5,9.3708
2023,3,152,Chile,124,Canada,597984.84,119151.04,5.0187
2023,3,56,Belgium,246,Finland,564773.191,45834.88,12.3219
2023,3,152,Chile,490,"Other Asia, nes",523501.11,49770.0,10.5184
2023,3,724,Spain,348,Hungary,511178.932,45231.0,11.3015
2023,3,616,Poland,620,Portugal,509679.0,55092.0,9.2514
2023,3,724,Spain,620,Portugal,495503.365,90991.65,5.4456
2023,3,724,Spain,705,Slovenia,483861.133,47499.3,10.1867
2023,3,724,Spain,191,Croatia,468457.847,44780.5,10.4612
2023,3,276,Germany,246,Finland,448119.112,41284.0,10.8545
2023,3,528,Netherlands,300,Greece,439200.088,36973.0,11.8789
2023,3,152,Chile,276,Germany,419176.04,80476.0,5.2087
2023,3,528,Netherlands,440,Lithuania,401600.157,47284.0,8.4934
2023,3,724,Spain,702,Singapore,387874.667,36009.2,10.7715
2023,3,276,Germany,203,Czechia,380024.706,49803.0,7.6306
2023,3,251,France,372,Ireland,367007.492,47677.0,7.6978
2023,3,616,Poland,752,Sweden,363722.0,29847.0,12.1862
2023,3,56,Belgium,528,Netherlands,353328.211,37853.76,9.334
2023,3,724,Spain,344,"China, Hong Kong SAR",351195.233,29485.27,11.9109
2023,3,251,France,826,United Kingdom,340285.75,27011.0,12.598
2023,3,528,Netherlands,703,Slovakia,327855.215,39083.509,8.3886
2023,3,504,Morocco,458,Malaysia,319147.811,24865.0,12.8352
2023,3,528,Netherlands,233,Estonia,310142.426,38559.0,8.0433
2023,3,724,Spain,376,Israel,306557.709,22500.2,13.6247
2023,3,484,Mexico,344,"China, Hong Kong SAR",300823.0,23697.0,12.6946
2023,3,528,Netherlands,348,Hungary,292609.495,35843.0,8.1636
2023,3,620,Portugal,724,Spain,289049.808,38920.0,7.4268
2023,3,152,Chile,392,Japan,288638.75,36355.5,7.9393
2023,3,528,Netherlands,428,Latvia,277819.396,40778.127,6.813
2023,3,251,France,724,Spain,277366.54,24762.0,11.2013
2023,3,724,Spain,703,Slovakia,276611.704,28168.5,9.8199
2023,3,528,Netherlands,352,Iceland,275671.808,25402.0,10.8524
2023,3,152,Chile,376,Israel,268088.66,35752.5,7.4985
2023,3,616,Poland,428,Latvia,265959.0,19908.0,13.3594
2023,3,528,Netherlands,268,Georgia,259195.542,29642.0,8.7442
2023,3,724,Spain,458,Malaysia,249521.575,21876.0,11.4062
2023,3,152,Chile,32,Argentina,234990.0,45288.4,5.1887
2023,3,152,Chile,344,"China, Hong Kong SAR",234554.16,34914.0,6.7181
2023,3,724,Spain,208,Denmark,232892.697,22741.54,10.2408
2023,3,724,Spain,203,Czechia,225629.919,23700.9,9.5199
2023,3,504,Morocco,634,Qatar,222521.991,31004.7,7.177
2023,3,724,Spain,752,Sweden,220196.487,21996.0,10.0108
2023,3,276,Germany,752,Sweden,217022.081,22017.0,9.857
2023,3,276,Germany,528,Netherlands,212657.316,21509.0,9.8869
2023,3,528,Netherlands,688,Serbia,211442.205,17114.0,12.3549
2023,3,724,Spain,440,Lithuania,207328.705,21719.5,9.5457
2023,3,528,Netherlands,100,Bulgaria,203569.14,30482.509,6.6782
2023,3,56,Belgium,442,Luxembourg,201198.69,25428.81,7.9122
2023,3,616,Poland,208,Denmark,195573.0,17604.0,11.1096
2023,3,251,France,56,Belgium,192578.539,16016.0,12.0241
2023,3,504,Morocco,203,Czechia,187414.312,30432.0,6.1585
2023,3,616,Poland,203,Czechia,186731.0,31144.0,5.9957
2023,3,616,Poland,372,Ireland,180146.0,21510.0,8.375
2023,3,276,Germany,703,Slovakia,175533.794,9296.0,18.8827
2023,3,528,Netherlands,620,Portugal,174484.623,29272.0,5.9608
2023,3,528,Netherlands,191,Croatia,166172.619,23208.0,7.1601
2023,3,152,Chile,76,Brazil,163762.5,29601.0,5.5323
2023,3,504,Morocco,842,USA,163548.528,27808.6,5.8812
2023,3,616,Poland,804,Ukraine,155975.0,57257.0,2.7241
2023,3,528,Netherlands,634,Qatar,155920.72,17593.0,8.8627
2023,3,504,Morocco,428,Latvia,139529.272,12990.0,10.7413
2023,3,528,Netherlands,442,Luxembourg,136673.786,15691.0,8.7103
2023,3,484,Mexico,826,United Kingdom,136285.0,23941.0,5.6925
2023,3,724,Spain,688,Serbia,133202.818,13216.0,10.0789
2023,3,528,Netherlands,792,Türkiye,125845.914,16836.0,7.4748
2023,3,56,Belgium,440,Lithuania,125576.696,10528.63,11.9272
2023,3,724,Spain,100,Bulgaria,124525.511,17927.0,6.9463
2023,3,152,Chile,702,Singapore,123180.45,18180.0,6.7756
2023,3,842,USA,76,Brazil,121128.0,17657.0,6.8601
2023,3,56,Belgium,276,Germany,111169.544,9989.83,11.1283
2023,3,276,Germany,724,Spain,109140.543,13734.0,7.9467
2023,3,724,Spain,428,Latvia,99348.106,11376.0,8.7331
2023,3,504,Morocco,414,Kuwait,98686.023,15004.3,6.5772
2023,3,724,Spain,360,Indonesia,97924.274,7297.5,13.4189
2023,3,276,Germany,428,Latvia,95249.734,8434.0,11.2935
2023,3,528,Netherlands,470,Malta,95094.499,8502.0,11.185
2023,3,724,Spain,300,Greece,94300.93,9900.0,9.5253
2023,3,251,France,442,Luxembourg,94036.764,7506.0,12.5282
2023,3,124,Canada,842,USA,89748.406,37832.0,2.3723
2023,3,56,Belgium,579,Norway,88194.007,6556.2,13.452
2023,3,620,Portugal,56,Belgium,86515.921,9849.0,8.7842
2023,3,724,Spain,442,Luxembourg,86164.609,7307.0,11.7921
2023,3,484,Mexico,682,Saudi Arabia,84454.0,6126.0,13.7862
2023,3,276,Germany,705,Slovenia,84137.087,10018.0,8.3986
2023,3,842,USA,44,Bahamas,83142.0,13451.0,6.1811
2023,3,620,Portugal,251,France,77273.581,8237.0,9.3813
2023,3,152,Chile,554,New Zealand,76474.74,27646.44,2.7662
2023,3,504,Morocco,360,Indonesia,75333.716,4995.0,15.0818
2023,3,251,France,203,Czechia,71720.47,6496.0,11.0407
2023,3,528,Netherlands,784,United Arab Emirates,70096.396,6578.0,10.6562
2023,3,724,Spain,246,Finland,66709.169,7322.0,9.1108
2023,3,528,Netherlands,196,Cyprus,66299.039,6782.0,9.7757
2023,3,528,Netherlands,498,Rep. of Moldova,64222.109,7822.0,8.2104
2023,3,504,Morocco,400,Jordan,62927.404,7479.0,8.4139
2023,3,504,Morocco,764,Thailand,61858.13,5013.0,12.3395
2023,3,528,Netherlands,414,Kuwait,59695.686,5376.0,11.1041
2023,3,620,Portugal,616,Poland,58915.231,8703.0,6.7695
2023,3,152,Chile,699,India,58025.93,10080.0,5.7565
2023,3,344,"China, Hong Kong SAR",446,"China, Macao SAR",56415.284,6980.0,8.0824
2023,3,152,Chile,724,Spain,54719.13,11700.0,4.6768
2023,3,842,USA,52,Barbados,52902.0,3562.0,14.8518
2023,3,276,Germany,208,Denmark,52169.49,4673.0,11.164
2023,3,276,Germany,380,Italy,52049.585,3814.0,13.647
2023,3,616,Poland,112,Belarus,46684.0,16563.0,2.8186
2023,3,56,Belgium,428,Latvia,46356.013,3586.52,12.9251
2023,3,152,Chile,858,Uruguay,43669.0,9562.5,4.5667
2023,3,484,Mexico,528,Netherlands,42703.0,4599.0,9.2853
2023,3,276,Germany,616,Poland,42693.764,5962.0,7.161
2023,3,710,South Africa,702,Singapore,42215.954,7209.0,5.856
2023,3,842,USA,376,Israel,42000.0,9072.0,4.6296
2023,3,616,Poland,380,Italy,41591.0,19871.0,2.0931
2023,3,842,USA,344,"China, Hong Kong SAR",41004.0,2687.0,15.2601
2023,3,620,Portugal,380,Italy,40512.987,3477.0,11.6517
2023,3,724,Spain,233,Estonia,38994.205,6826.0,5.7126
2023,3,504,Morocco,757,Switzerland,38800.612,4032.0,9.6232
2023,3,842,USA,136,Cayman Isds,36608.0,1984.0,18.4516
2023,3,528,Netherlands,31,Azerbaijan,34596.947,4388.0,7.8844
2023,3,528,Netherlands,682,Saudi Arabia,34330.372,1927.0,17.8154
2023,3,504,Morocco,48,Bahrain,34123.683,5918.0,5.7661
2023,3,56,Belgium,752,Sweden,32843.89,3089.92,10.6294
2023,3,484,Mexico,634,Qatar,31807.0,2624.0,12.1216
2023,3,710,South Africa,480,Mauritius,30468.089,2998.0,10.1628
2023,3,251,France,804,Ukraine,30434.522,2238.0,13.599
2023,3,842,USA,490,"Other Asia, nes",28310.0,4127.0,6.8597
2023,3,616,Poland,233,Estonia,27590.0,2446.0,11.2796
2023,3,56,Belgium,616,Poland,27360.066,5810.98,4.7083
2023,3,528,Netherlands,702,Singapore,26095.451,3779.0,6.9054
2023,3,152,Chile,170,Colombia,25875.0,5175.0,5.0
2023,3,616,Poland,528,Netherlands,24798.0,2811.0,8.8218
2023,3,528,Netherlands,51,Armenia,23766.934,2937.0,8.0922
2023,3,56,Belgium,208,Denmark,22939.32,1550.07,14.7989
2023,3,528,Netherlands,462,Maldives,20026.318,2332.0,8.5876
2023,3,504,Morocco,380,Italy,19877.645,3216.0,6.1809
2023,3,152,Chile,188,Costa Rica,19757.61,1806.36,10.9378
2023,3,616,Poland,498,Rep. of Moldova,19507.0,1480.0,13.1804
2023,3,251,France,752,Sweden,19484.603,7232.0,2.6942
2023,3,276,Germany,642,Romania,18692.372,1468.0,12.7332
2023,3,504,Morocco,566,Nigeria,18674.627,4095.0,4.5603
2023,3,251,France,40,Austria,18242.728,1242.0,14.6882
2023,3,620,Portugal,233,Estonia,17693.519,1520.0,11.6405
2023,3,616,Poland,191,Croatia,17577.0,1188.0,14.7955
2023,3,616,Poland,300,Greece,16984.0,1440.0,11.7944
2023,3,56,Belgium,372,Ireland,16870.455,2059.95,8.1897
2023,3,528,Netherlands,112,Belarus,16208.621,1803.0,8.9898
2023,3,276,Germany,348,Hungary,15856.399,1251.0,12.675
2023,3,842,USA,780,Trinidad and Tobago,15553.0,1121.0,13.8742
2023,3,528,Netherlands,566,Nigeria,14869.322,1516.0,9.8083
2023,3,616,Poland,440,Lithuania,14506.0,1222.0,11.8707
2023,3,528,Netherlands,512,Oman,13770.904,1394.0,9.8787
2023,3,251,France,348,Hungary,13136.049,1061.0,12.3808
2023,3,528,Netherlands,533,Aruba,13043.978,1612.0,8.0918
2023,3,842,USA,682,Saudi Arabia,12960.0,1498.0,8.6515
2023,3,152,Chile,764,Thailand,12827.5,1800.0,7.1264
2023,3,620,Portugal,752,Sweden,12545.087,1027.0,12.2153
2023,3,528,Netherlands,804,Ukraine,9512.126,1202.0,7.9136
2023,3,504,Morocco,512,Oman,9362.181,1401.0,6.6825
2023,3,616,Poland,705,Slovenia,7598.0,2560.0,2.968
2023,3,710,South Africa,894,Zambia,6418.042,5653.0,1.1353
2023,3,710,South Africa,784,United Arab Emirates,5473.67,1000.0,5.4737
2023,3,528,Netherlands,400,Jordan,4197.754,1400.0,2.9984
2023,3,842,USA,260,M49-260,3879.0,1222.0,3.1743
2023,3,616,Poland,398,Kazakhstan,2938.0,1800.0,1.6322
2023,4,484,Mexico,842,USA,75267855.0,13013106.0,5.784
2023,4,724,Spain,276,Germany,46891145.657,6077646.6,7.7153
2023,4,842,USA,124,Canada,31191002.0,4081163.0,7.6427
2023,4,504,Morocco,724,Spain,26975634.118,5632016.0,4.7897
2023,4,504,Morocco,528,Netherlands,24144944.818,3594500.0,6.7172
2023,4,724,Spain,528,Netherlands,23760657.731,3407198.0,6.9737
2023,4,504,Morocco,826,United Kingdom,19121518.127,3609498.0,5.2976
2023,4,724,Spain,826,United Kingdom,15069799.497,1996031.0,7.5499
2023,4,724,Spain,616,Poland,11947173.2,1523127.0,7.8438
2023,4,504,Morocco,276,Germany,9745376.779,1412850.0,6.8977
2023,4,724,Spain,251,France,6639508.338,825481.4,8.0432
2023,4,504,Morocco,251,France,6405536.806,942775.0,6.7943
2023,4,528,Netherlands,276,Germany,5496765.722,1090413.0,5.041
2023,4,724,Spain,757,Switzerland,5486931.799,576778.0,9.5131
2023,4,528,Netherlands,56,Belgium,5291789.962,707588.44,7.4786
2023,4,724,Spain,380,Italy,4925751.622,741178.0,6.6458
2023,4,251,France,528,Netherlands,4892833.583,601698.0,8.1317
2023,4,251,France,276,Germany,4785939.969,731999.0,6.5382
2023,4,724,Spain,40,Austria,3639076.769,476601.1,7.6355
2023,4,504,Morocco,643,Russian Federation,3385247.319,326451.0,10.3698
2023,4,504,Morocco,616,Poland,3309286.356,351456.0,9.4159
2023,4,724,Spain,56,Belgium,3284611.174,417521.0,7.8669
2023,4,251,France,757,Switzerland,2570590.6,271309.0,9.4748
2023,4,528,Netherlands,616,Poland,2459970.154,323962.147,7.5934
2023,4,56,Belgium,643,Russian Federation,2317764.807,220670.61,10.5033
2023,4,528,Netherlands,208,Denmark,2126028.239,216021.0,9.8418
2023,4,724,Spain,203,Czechia,2099179.902,275458.5,7.6207
2023,4,724,Spain,703,Slovakia,2011971.792,261562.0,7.6921
2023,4,724,Spain,642,Romania,1839252.234,331043.0,5.5559
2023,4,504,Morocco,579,Norway,1780413.252,259243.0,6.8677
2023,4,276,Germany,40,Austria,1664634.811,235800.0,7.0595
2023,4,724,Spain,376,Israel,1521891.3,144022.5,10.567
2023,4,620,Portugal,528,Netherlands,1484901.264,216335.0,6.8639
2023,4,484,Mexico,392,Japan,1483760.0,136728.0,10.8519
2023,4,724,Spain,372,Ireland,1415676.017,179708.8,7.8776
2023,4,504,Morocco,702,Singapore,1404885.074,142154.0,9.8828
2023,4,724,Spain,348,Hungary,1401115.236,190532.0,7.3537
2023,4,528,Netherlands,246,Finland,1379718.614,173237.879,7.9643
2023,4,251,France,616,Poland,1340583.588,136281.0,9.8369
2023,4,724,Spain,620,Portugal,1312679.344,399601.55,3.285
2023,4,616,Poland,276,Germany,1298086.0,173111.0,7.4986
2023,4,251,France,380,Italy,1258853.219,156655.0,8.0358
2023,4,528,Netherlands,579,Norway,1244568.857,112672.0,11.0459
2023,4,504,Morocco,344,"China, Hong Kong SAR",1180413.611,91536.3,12.8956
2023,4,724,Spain,191,Croatia,1174640.284,160178.0,7.3333
2023,4,528,Netherlands,642,Romania,1142846.524,135239.0,8.4506
2023,4,528,Netherlands,251,France,1099495.505,119104.147,9.2314
2023,4,528,Netherlands,372,Ireland,1076491.805,140650.0,7.6537
2023,4,842,USA,490,"Other Asia, nes",1068114.0,105839.0,10.0919
2023,4,528,Netherlands,752,Sweden,1056323.261,158819.147,6.6511
2023,4,504,Morocco,784,United Arab Emirates,1055703.357,177215.0,5.9572
2023,4,528,Netherlands,203,Czechia,960164.853,98485.0,9.7494
2023,4,724,Spain,246,Finland,904917.925,126375.0,7.1606
2023,4,504,Morocco,428,Latvia,883590.634,100788.0,8.7668
2023,4,504,Morocco,124,Canada,826933.258,131535.0,6.2868
2023,4,528,Netherlands,826,United Kingdom,810797.638,99744.0,8.1288
2023,4,56,Belgium,246,Finland,761311.911,71539.12,10.6419
2023,4,724,Spain,752,Sweden,723274.831,94288.0,7.6709
2023,4,724,Spain,344,"China, Hong Kong SAR",715599.454,70428.3,10.1607
2023,4,724,Spain,208,Denmark,714915.836,96765.7,7.3881
2023,4,620,Portugal,724,Spain,706529.696,105800.0,6.678
2023,4,724,Spain,440,Lithuania,686982.594,83308.5,8.2462
2023,4,251,France,428,Latvia,671827.823,58795.0,11.4266
2023,4,276,Germany,246,Finland,636266.081,71928.0,8.8459
2023,4,528,Netherlands,757,Switzerland,628545.901,50229.0,12.5136
2023,4,724,Spain,100,Bulgaria,599216.391,140684.3,4.2593
2023,4,724,Spain,705,Slovenia,592144.974,69767.0,8.4875
2023,4,724,Spain,702,Singapore,585516.171,54395.0,10.7642
2023,4,616,Poland,428,Latvia,545335.0,51286.0,10.6332
2023,4,504,Morocco,56,Belgium,523391.077,65001.0,8.052
2023,4,276,Germany,203,Czechia,519403.904,76191.0,6.8171
2023,4,504,Morocco,682,Saudi Arabia,493437.063,86393.9,5.7115
2023,4,56,Belgium,528,Netherlands,482445.411,59091.27,8.1644
2023,4,528,Netherlands,40,Austria,478663.203,52881.147,9.0517
2023,4,251,France,203,Czechia,456920.791,52590.0,8.6884
2023,4,251,France,56,Belgium,442001.398,40272.0,10.9754
2023,4,724,Spain,458,Malaysia,414548.323,37488.6,11.058
2023,4,528,Netherlands,380,Italy,411885.13,50427.293,8.1679
2023,4,528,Netherlands,352,Iceland,403822.757,38779.0,10.4134
2023,4,528,Netherlands,428,Latvia,392994.325,44931.293,8.7466
2023,4,724,Spain,233,Estonia,386676.807,47293.0,8.1762
2023,4,620,Portugal,276,Germany,359129.289,63447.0,5.6603
2023,4,504,Morocco,458,Malaysia,357811.06,31608.3,11.3202
2023,4,276,Germany,616,Poland,349904.338,34330.0,10.1924
2023,4,504,Morocco,440,Lithuania,287193.299,28337.5,10.1347
2023,4,724,Spain,428,Latvia,286494.112,39000.8,7.3459
2023,4,616,Poland,752,Sweden,282646.0,30446.0,9.2835
2023,4,616,Poland,804,Ukraine,281198.0,95882.0,2.9328
2023,4,528,Netherlands,233,Estonia,278677.757,32934.0,8.4617
2023,4,616,Poland,620,Portugal,276966.0,30912.0,8.9598
2023,4,276,Germany,703,Slovakia,269166.548,23518.0,11.4451
2023,4,251,France,724,Spain,250343.743,37462.0,6.6826
2023,4,251,France,372,Ireland,249240.39,44120.0,5.6491
2023,4,528,Netherlands,414,Kuwait,240535.309,19367.0,12.4199
2023,4,528,Netherlands,643,Russian Federation,240133.89,19573.0,12.2686
2023,4,528,Netherlands,100,Bulgaria,226914.495,30917.879,7.3393
2023,4,344,"China, Hong Kong SAR",156,China,222713.141,54765.0,4.0667
2023,4,724,Spain,688,Serbia,222471.92,26832.0,8.2913
2023,4,620,Portugal,251,France,221141.086,28231.0,7.8333
2023,4,724,Spain,76,Brazil,215995.458,26559.0,8.1327
2023,4,616,Poland,528,Netherlands,210765.0,24872.0,8.474
2023,4,504,Morocco,620,Portugal,207766.704,32345.1,6.4234
2023,4,528,Netherlands,440,Lithuania,206362.08,23054.0,8.9512
2023,4,528,Netherlands,268,Georgia,203588.343,16900.0,12.0466
2023,4,276,Germany,724,Spain,199286.803,24934.0,7.9926
2023,4,724,Spain,579,Norway,193547.185,26398.4,7.3318
2023,4,528,Netherlands,724,Spain,192617.331,33181.147,5.805
2023,4,504,Morocco,634,Qatar,191437.722,29928.6,6.3965
2023,4,56,Belgium,442,Luxembourg,183059.202,19252.4,9.5084
2023,4,616,Poland,372,Ireland,181180.0,30240.0,5.9914
2023,4,152,Chile,376,Israel,161626.28,15840.0,10.2037
2023,4,276,Germany,752,Sweden,149922.182,13836.0,10.8357
2023,4,528,Netherlands,300,Greece,149633.731,14382.0,10.4042
2023,4,504,Morocco,203,Czechia,139834.2,22188.0,6.3022
2023,4,504,Morocco,764,Thailand,134245.464,10658.3,12.5954
2023,4,276,Germany,528,Netherlands,131970.214,16620.0,7.9404
2023,4,484,Mexico,344,"China, Hong Kong SAR",123287.0,8507.0,14.4924
2023,4,616,Poland,208,Denmark,109948.0,11671.0,9.4206
2023,4,504,Morocco,842,USA,109354.133,18673.2,5.8562
2023,4,251,France,442,Luxembourg,106436.26,10479.0,10.1571
2023,4,842,USA,44,Bahamas,105271.0,15291.0,6.8845
2023,4,724,Spain,300,Greece,104432.128,10644.0,9.8114
2023,4,528,Netherlands,634,Qatar,100028.917,9800.0,10.207
2023,4,276,Germany,208,Denmark,96666.213,9537.0,10.1359
2023,4,56,Belgium,440,Lithuania,96453.45,7988.71,12.0737
2023,4,724,Spain,442,Luxembourg,92261.17,7620.0,12.1078
2023,4,616,Poland,112,Belarus,91837.0,24650.0,3.7256
2023,4,620,Portugal,56,Belgium,89620.548,9970.0,8.989
2023,4,56,Belgium,428,Latvia,89332.602,7737.32,11.5457
2023,4,842,USA,704,Viet Nam,88552.0,6384.0,13.8709
2023,4,56,Belgium,276,Germany,87434.199,7458.23,11.7232
2023,4,251,France,826,United Kingdom,86380.683,8282.0,10.4299
2023,4,620,Portugal,616,Poland,83424.882,12152.0,6.8651
2023,4,56,Belgium,579,Norway,81590.092,7792.2,10.4707
2023,4,528,Netherlands,792,Türkiye,80799.209,10600.0,7.6226
2023,4,528,Netherlands,682,Saudi Arabia,79922.888,5161.0,15.4859
2023,4,56,Belgium,208,Denmark,77851.513,6487.46,12.0003
2023,4,528,Netherlands,804,Ukraine,76881.539,6296.0,12.2112
2023,4,842,USA,36,Australia,76800.0,22861.0,3.3594
2023,4,124,Canada,842,USA,75632.077,18370.0,4.1172
2023,4,528,Netherlands,196,Cyprus,75060.897,8287.0,9.0577
2023,4,528,Netherlands,498,Rep. of Moldova,74728.575,7793.0,9.5892
2023,4,528,Netherlands,703,Slovakia,71336.259,8270.0,8.6259
2023,4,152,Chile,32,Argentina,70125.0,12375.0,5.6667
2023,4,842,USA,136,Cayman Isds,67281.0,4020.0,16.7366
2023,4,504,Morocco,380,Italy,64388.425,13800.0,4.6658
2023,4,842,USA,344,"China, Hong Kong SAR",64077.0,4677.0,13.7004
2023,4,528,Netherlands,688,Serbia,64055.885,6367.0,10.0606
2023,4,528,Netherlands,784,United Arab Emirates,61950.082,6416.0,9.6556
2023,4,528,Netherlands,470,Malta,61288.728,5019.0,12.2113
2023,4,504,Morocco,360,Indonesia,61006.953,4402.5,13.8573
2023,4,528,Netherlands,442,Luxembourg,55565.771,5387.0,10.3148
2023,4,528,Netherlands,31,Azerbaijan,54249.644,4444.0,12.2074
2023,4,528,Netherlands,348,Hungary,48907.267,5444.0,8.9837
2023,4,504,Morocco,414,Kuwait,47759.893,8273.1,5.7729
2023,4,842,USA,702,Singapore,46640.0,3489.0,13.3677
2023,4,504,Morocco,48,Bahrain,42957.217,6351.0,6.7639
2023,4,528,Netherlands,620,Portugal,41309.926,5741.0,7.1956
2023,4,842,USA,52,Barbados,39860.0,2341.0,17.0269
2023,4,276,Germany,642,Romania,39095.543,3690.0,10.595
2023,4,528,Netherlands,51,Armenia,37614.9,3805.0,9.8857
2023,4,344,"China, Hong Kong SAR",446,"China, Macao SAR",36926.631,3436.0,10.747
2023,4,251,France,804,Ukraine,36830.708,2676.0,13.7633
2023,4,842,USA,414,Kuwait,36720.0,2497.0,14.7056
2023,4,276,Germany,757,Switzerland,36701.289,3598.0,10.2005
